Year,Ring,ID_YearBird,FID,FID_nb,Island_ID,Island_type,Breed_exp,Body_condition,ClutchSize,Eagle_index,Ad_pred_risk,Nest_pred_risk,Laying_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,66704,2009-66704,800,2,SKO,Forested,1,-0.061431105,4,2.9452,0.022727273,0.238095238,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,28431,2009-28431,100,3,SKO,Forested,6,-0.016016722,5,2.9452,0.022727273,0.238095238,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,44096,2009-44096,20,2,SKO,Forested,9,0.087289934,5,2.9452,0.022727273,0.238095238,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,28433,2009-28433,40,2,SKO,Forested,6,-0.011730251,4,2.9452,0.022727273,0.238095238,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,28433,2009-28433,0,1,SKO,Forested,6,-0.011730251,4,2.9452,0.022727273,0.238095238,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,44154,2009-44154,90,2,SKO,Forested,10,0.01452623,5,2.9452,0.022727273,0.238095238,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,44154,2009-44154,40,1,SKO,Forested,10,0.01452623,5,2.9452,0.022727273,0.238095238,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,35516,2009-35516,30,2,SKO,Forested,16,-0.0393742,5,2.9452,0.022727273,0.238095238,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,35516,2009-35516,40,1,SKO,Forested,16,-0.0393742,5,2.9452,0.022727273,0.238095238,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,44004,2009-44004,0,1,SKO,Forested,14,0.133257692,3,2.9452,0.022727273,0.238095238,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,44004,2009-44004,40,2,SKO,Forested,14,0.133257692,3,2.9452,0.022727273,0.238095238,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,44096,2009-44096,15,1,SKO,Forested,9,0.087289934,5,2.9452,0.022727273,0.238095238,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,65537,2009-65537,100,1,SKO,Forested,2,0.054631064,5,2.9452,0.022727273,0.238095238,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,55512,2009-55512,40,2,SKO,Forested,7,0.054368742,5,2.9452,0.022727273,0.238095238,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,45149,2009-45149,200,1,SKO,Forested,10,0.097304683,5,2.9452,0.022727273,0.238095238,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,66704,2009-66704,500,1,SKO,Forested,1,-0.061431105,4,2.9452,0.022727273,0.238095238,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,66667,2009-66667,200,1,SKO,Forested,1,-0.045926089,6,2.9452,0.022727273,0.238095238,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,66667,2009-66667,700,2,SKO,Forested,1,-0.045926089,6,2.9452,0.022727273,0.238095238,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,45149,2009-45149,60,2,SKO,Forested,10,0.097304683,5,2.9452,0.022727273,0.238095238,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,65569,2009-65569,250,1,SKO,Forested,2,0.024627702,5,2.9452,0.022727273,0.238095238,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,55512,2009-55512,90,1,SKO,Forested,7,0.054368742,5,2.9452,0.022727273,0.238095238,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,54505,2009-54505,500,1,SKO,Forested,8,0.032331113,6,2.9452,0.022727273,0.238095238,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,65569,2009-65569,220,2,SKO,Forested,2,0.024627702,5,2.9452,0.022727273,0.238095238,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,66713,2009-66713,1500,2,SKO,Forested,1,-0.157345509,6,2.9452,0.022727273,0.238095238,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,65537,2009-65537,450,2,SKO,Forested,2,0.054631064,5,2.9452,0.022727273,0.238095238,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,66713,2009-66713,400,1,SKO,Forested,1,-0.157345509,6,2.9452,0.022727273,0.238095238,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60648,2010-60648,600,2,AGR,Open,1,-0.027513863,3,3.8026,0,0.6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60648,2010-60648,150,1,AGR,Open,1,-0.027513863,3,3.8026,0,0.6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60650,2010-60650,300,3,AGR,Open,1,0.138489767,7,3.8026,0,0.6,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60650,2010-60650,500,2,AGR,Open,1,0.138489767,7,3.8026,0,0.6,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60650,2010-60650,1200,1,AGR,Open,1,0.138489767,7,3.8026,0,0.6,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,44054,2010-44054,DNL,1,AO,Forested,10,0.070748765,6,3.8026,0.069767442,0.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,58935,2010-58935,200,4,AO,Forested,6,0.067052413,5,3.8026,0.069767442,0.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,54501,2010-54501,250,2,AO,Forested,9,0.051764122,4,3.8026,0.069767442,0.5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,58935,2010-58935,200,2,AO,Forested,6,0.067052413,5,3.8026,0.069767442,0.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,54501,2010-54501,150,1,AO,Forested,9,0.051764122,4,3.8026,0.069767442,0.5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,45554,2010-45554,DNL,2,AO,Forested,14,0.0586794,4,3.8026,0.069767442,0.5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,35499,2010-35499,20,2,AO,Forested,9,0.020110962,6,3.8026,0.069767442,0.5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,44054,2010-44054,DNL,2,AO,Forested,10,0.070748765,6,3.8026,0.069767442,0.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,44109,2010-44109,200,1,AO,Forested,13,-0.016527387,5,3.8026,0.069767442,0.5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,35499,2010-35499,50,1,AO,Forested,9,0.020110962,6,3.8026,0.069767442,0.5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,44054,2010-44054,DNL,3,AO,Forested,10,0.070748765,6,3.8026,0.069767442,0.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65549,2010-65549,200,3,AO,Forested,3,0.043791125,4,3.8026,0.069767442,0.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,58935,2010-58935,150,1,AO,Forested,6,0.067052413,5,3.8026,0.069767442,0.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65548,2010-65548,600,3,AO,Forested,3,0.020150953,5,3.8026,0.069767442,0.5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65550,2010-65550,10,3,AO,Forested,3,0.074892211,5,3.8026,0.069767442,0.5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65550,2010-65550,50,1,AO,Forested,3,0.074892211,5,3.8026,0.069767442,0.5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65548,2010-65548,800,1,AO,Forested,3,0.020150953,5,3.8026,0.069767442,0.5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65549,2010-65549,250,4,AO,Forested,3,0.043791125,4,3.8026,0.069767442,0.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,54530,2010-54530,50,1,AO,Forested,9,0.003796592,6,3.8026,0.069767442,0.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,44109,2010-44109,100,3,AO,Forested,13,-0.016527387,5,3.8026,0.069767442,0.5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,35499,2010-35499,50,3,AO,Forested,9,0.020110962,6,3.8026,0.069767442,0.5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,58935,2010-58935,300,3,AO,Forested,6,0.067052413,5,3.8026,0.069767442,0.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,58935,2010-58935,500,5,AO,Forested,6,0.067052413,5,3.8026,0.069767442,0.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65549,2010-65549,350,2,AO,Forested,3,0.043791125,4,3.8026,0.069767442,0.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,45549,2010-45549,10,1,AO,Forested,14,0.042657864,4,3.8026,0.069767442,0.5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65549,2010-65549,320,1,AO,Forested,3,0.043791125,4,3.8026,0.069767442,0.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,45554,2010-45554,DNL,1,AO,Forested,14,0.0586794,4,3.8026,0.069767442,0.5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65550,2010-65550,LOT,2,AO,Forested,3,0.074892211,5,3.8026,0.069767442,0.5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,35499,2010-35499,200,4,AO,Forested,9,0.020110962,6,3.8026,0.069767442,0.5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68214,2010-68214,150,2,AO,Forested,1,-0.016457555,4,3.8026,0.069767442,0.5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,54530,2010-54530,100,2,AO,Forested,9,0.003796592,6,3.8026,0.069767442,0.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65548,2010-65548,100,2,AO,Forested,3,0.020150953,5,3.8026,0.069767442,0.5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,44109,2010-44109,250,2,AO,Forested,13,-0.016527387,5,3.8026,0.069767442,0.5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,45549,2010-45549,LOT,2,AO,Forested,14,0.042657864,4,3.8026,0.069767442,0.5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68214,2010-68214,900,3,AO,Forested,1,-0.016457555,4,3.8026,0.069767442,0.5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68214,2010-68214,900,4,AO,Forested,1,-0.016457555,4,3.8026,0.069767442,0.5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,45549,2010-45549,40,3,AO,Forested,14,0.042657864,4,3.8026,0.069767442,0.5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68214,2010-68214,400,5,AO,Forested,1,-0.016457555,4,3.8026,0.069767442,0.5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68215,2010-68215,150,1,AO,Forested,1,-0.046094544,6,3.8026,0.069767442,0.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68215,2010-68215,50,2,AO,Forested,1,-0.046094544,6,3.8026,0.069767442,0.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60837,2010-60837,300,1,EKW_WKV,Open,5,0.00365602,4,3.8026,0,0.285714286,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,55576,2010-55576,500,1,EKW_WKV,Open,7,0.061342009,5,3.8026,0,0.285714286,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,55576,2010-55576,600,2,EKW_WKV,Open,7,0.061342009,5,3.8026,0,0.285714286,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60837,2010-60837,200,2,EKW_WKV,Open,5,0.00365602,4,3.8026,0,0.285714286,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65577,2010-65577,400,2,FSG,Open,3,-0.025022253,4,3.8026,0,0.333333333,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,55530,2010-55530,400,2,FSG,Open,8,0.153387593,3,3.8026,0,0.333333333,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,55530,2010-55530,300,1,FSG,Open,8,0.153387593,3,3.8026,0,0.333333333,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65577,2010-65577,500,1,FSG,Open,3,-0.025022253,4,3.8026,0,0.333333333,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,64003,2010-64003,40,2,FSG,Open,4,-0.171507122,4,3.8026,0,0.333333333,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,64003,2010-64003,250,1,FSG,Open,4,-0.171507122,4,3.8026,0,0.333333333,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,55530,2010-55530,500,3,FSG,Open,8,0.153387593,3,3.8026,0,0.333333333,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68203,2010-68203,10,2,FU,Forested,1,-0.004089037,5,3.8026,0.342857143,0.677419355,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,58863,2010-58863,20,2,FU,Forested,6,0.067271921,4,3.8026,0.342857143,0.677419355,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68209,2010-68209,100,1,FU,Forested,1,0.024462335,4,3.8026,0.342857143,0.677419355,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68209,2010-68209,100,2,FU,Forested,1,0.024462335,4,3.8026,0.342857143,0.677419355,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,58863,2010-58863,LOT,1,FU,Forested,6,0.067271921,4,3.8026,0.342857143,0.677419355,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65568,2010-65568,200,2,FU,Forested,3,-0.073881242,6,3.8026,0.342857143,0.677419355,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68203,2010-68203,LOT,1,FU,Forested,1,-0.004089037,5,3.8026,0.342857143,0.677419355,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65568,2010-65568,100,1,FU,Forested,3,-0.073881242,6,3.8026,0.342857143,0.677419355,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,44101,2010-44101,30,1,FW,Forested,11,-0.024933506,5,3.8026,0,0.4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,44101,2010-44101,DNL,2,FW,Forested,11,-0.024933506,5,3.8026,0,0.4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60853,2010-60853,10,2,FW,Forested,5,-0.043169578,6,3.8026,0,0.4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60853,2010-60853,LOT,1,FW,Forested,5,-0.043169578,6,3.8026,0,0.4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,66669,2010-66669,1500,3,KA,Forested,2,-0.037746226,5,3.8026,0.166666667,0.761904762,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,58940,2010-58940,10,1,KA,Forested,6,0.081454294,3,3.8026,0.166666667,0.761904762,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,66669,2010-66669,800,4,KA,Forested,2,-0.037746226,5,3.8026,0.166666667,0.761904762,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,58940,2010-58940,80,2,KA,Forested,6,0.081454294,3,3.8026,0.166666667,0.761904762,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,58940,2010-58940,100,3,KA,Forested,6,0.081454294,3,3.8026,0.166666667,0.761904762,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,66669,2010-66669,900,2,KA,Forested,2,-0.037746226,5,3.8026,0.166666667,0.761904762,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60646,2010-60646,300,1,KA,Forested,1,-0.013099327,5,3.8026,0.166666667,0.761904762,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60646,2010-60646,400,2,KA,Forested,1,-0.013099327,5,3.8026,0.166666667,0.761904762,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65527,2010-65527,200,2,KA,Forested,3,0.042046378,5,3.8026,0.166666667,0.761904762,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60646,2010-60646,100,3,KA,Forested,1,-0.013099327,5,3.8026,0.166666667,0.761904762,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,66669,2010-66669,1500,1,KA,Forested,2,-0.037746226,5,3.8026,0.166666667,0.761904762,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65527,2010-65527,400,1,KA,Forested,3,0.042046378,5,3.8026,0.166666667,0.761904762,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60647,2010-60647,150,1,KA,Forested,1,0.037757189,6,3.8026,0.166666667,0.761904762,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60647,2010-60647,200,2,KA,Forested,1,0.037757189,6,3.8026,0.166666667,0.761904762,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68213,2010-68213,1500,2,PAR,Open,1,-0.009950051,4,3.8026,0.041666667,0.428571429,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65535,2010-65535,250,2,PAR,Open,3,-0.112911344,5,3.8026,0.041666667,0.428571429,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68213,2010-68213,700,1,PAR,Open,1,-0.009950051,4,3.8026,0.041666667,0.428571429,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65535,2010-65535,70,1,PAR,Open,3,-0.112911344,5,3.8026,0.041666667,0.428571429,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60842,2010-60842,500,2,R,Forested,5,0.167631772,6,3.8026,0.2,0.4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,64079,2010-64079,150,2,R,Forested,4,-0.05465795,5,3.8026,0.2,0.4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1353,2010-1353,50,2,R,Forested,1,-0.10185872,5,3.8026,0.2,0.4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,64079,2010-64079,250,1,R,Forested,4,-0.05465795,5,3.8026,0.2,0.4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1353,2010-1353,100,1,R,Forested,1,-0.10185872,5,3.8026,0.2,0.4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60842,2010-60842,150,1,R,Forested,5,0.167631772,6,3.8026,0.2,0.4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60852,2010-60852,700,4,RG,Open,5,0.080321905,5,3.8026,0,0.2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60636,2010-60636,500,3,RG,Open,1,0.073427788,4,3.8026,0,0.2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60852,2010-60852,350,2,RG,Open,5,0.080321905,5,3.8026,0,0.2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,64012,2010-64012,400,1,RG,Open,4,0.153899993,5,3.8026,0,0.2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60852,2010-60852,500,3,RG,Open,5,0.080321905,5,3.8026,0,0.2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60852,2010-60852,700,5,RG,Open,5,0.080321905,5,3.8026,0,0.2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,64012,2010-64012,250,3,RG,Open,4,0.153899993,5,3.8026,0,0.2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60852,2010-60852,300,1,RG,Open,5,0.080321905,5,3.8026,0,0.2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60636,2010-60636,1000,2,RG,Open,1,0.073427788,4,3.8026,0,0.2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,60636,2010-60636,800,1,RG,Open,1,0.073427788,4,3.8026,0,0.2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,64012,2010-64012,150,2,RG,Open,4,0.153899993,5,3.8026,0,0.2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68219,2010-68219,1500,1,SA_SB,Open,1,-0.059511779,4,3.8026,0,0.636363636,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68219,2010-68219,1500,2,SA_SB,Open,1,-0.059511779,4,3.8026,0,0.636363636,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,68219,2010-68219,1500,3,SA_SB,Open,1,-0.059511779,4,3.8026,0,0.636363636,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65588,2010-65588,50,2,SKA,Forested,2,-0.065159083,5,3.8026,0.761904762,0.777777778,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,65588,2010-65588,100,1,SKA,Forested,2,-0.065159083,5,3.8026,0.761904762,0.777777778,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
